action,county,page,candidate,columnIndex,currentValue,correctedValue,exclude,reason,reviewer,rowText,sourceWarnings,correctionKey
update,Itawamba,5,harris,3,9,28,,Visual review of Itawamba page 5 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,Itawamba|5|harris|3
add,Itawamba,5,harris,4,,17,,Visual review of Itawamba page 5 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Itawamba,5,harris,5,,55,,Visual review of Itawamba page 5 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Itawamba,5,harris,6,,23,,Visual review of Itawamba page 5 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
update,Itawamba,5,trump,1,1,150,,Visual review of Itawamba page 5 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,Itawamba|5|trump|1
update,Itawamba,5,trump,2,283,195,,Visual review of Itawamba page 5 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,Itawamba|5|trump|2
update,Itawamba,5,trump,3,41,283,,Visual review of Itawamba page 5 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,Itawamba|5|trump|3
update,Itawamba,5,trump,4,1,411,,Visual review of Itawamba page 5 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,Itawamba|5|trump|4
update,Itawamba,5,trump,5,7,372,,Visual review of Itawamba page 5 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,Itawamba|5|trump|5
add,Itawamba,5,trump,6,,373,,Visual review of Itawamba page 5 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Itawamba,5,pinkins,1,,13,,Visual review of Itawamba page 5 shows the pinkins precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Itawamba,5,pinkins,2,,11,,Visual review of Itawamba page 5 shows the pinkins precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Itawamba,5,pinkins,3,,33,,Visual review of Itawamba page 5 shows the pinkins precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Itawamba,5,pinkins,4,,23,,Visual review of Itawamba page 5 shows the pinkins precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Itawamba,5,pinkins,5,,55,,Visual review of Itawamba page 5 shows the pinkins precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Itawamba,5,pinkins,6,,31,,Visual review of Itawamba page 5 shows the pinkins precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Itawamba,5,wicker,1,,150,,Visual review of Itawamba page 5 shows the wicker precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Itawamba,5,wicker,2,,187,,Visual review of Itawamba page 5 shows the wicker precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Itawamba,5,wicker,3,,273,,Visual review of Itawamba page 5 shows the wicker precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Itawamba,5,wicker,4,,401,,Visual review of Itawamba page 5 shows the wicker precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Itawamba,5,wicker,5,,366,,Visual review of Itawamba page 5 shows the wicker precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Itawamba,5,wicker,6,,358,,Visual review of Itawamba page 5 shows the wicker precinct value; added/corrected OCR cell from the source image.,codex,,,
update,Jones,3,harris,1,26,18,,Visual review of Jones page 3 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,Jones|3|harris|1
add,Jones,3,harris,2,,26,,Visual review of Jones page 3 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,harris,3,,7,,Visual review of Jones page 3 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,harris,4,,86,,Visual review of Jones page 3 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,harris,5,,5,,Visual review of Jones page 3 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,harris,6,,144,,Visual review of Jones page 3 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,harris,7,,191,,Visual review of Jones page 3 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,harris,8,,367,,Visual review of Jones page 3 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,harris,9,,188,,Visual review of Jones page 3 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,harris,10,,49,,Visual review of Jones page 3 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,harris,11,,54,,Visual review of Jones page 3 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
update,Jones,4,harris,1,253,293,,Visual review of Jones page 4 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,Jones|4|harris|1
add,Jones,4,harris,2,,22,,Visual review of Jones page 4 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,harris,3,,1172,,Visual review of Jones page 4 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,harris,4,,18,,Visual review of Jones page 4 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,harris,5,,924,,Visual review of Jones page 4 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,harris,6,,29,,Visual review of Jones page 4 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,harris,7,,79,,Visual review of Jones page 4 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,harris,8,,198,,Visual review of Jones page 4 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,harris,9,,50,,Visual review of Jones page 4 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,harris,10,,687,,Visual review of Jones page 4 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,harris,11,,440,,Visual review of Jones page 4 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
update,Jones,5,harris,1,54,40,,Visual review of Jones page 5 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,Jones|5|harris|1
add,Jones,5,harris,2,,251,,Visual review of Jones page 5 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,5,harris,3,,32,,Visual review of Jones page 5 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,5,harris,4,,37,,Visual review of Jones page 5 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,5,harris,5,,201,,Visual review of Jones page 5 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,5,harris,6,,54,,Visual review of Jones page 5 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,5,harris,7,,20,,Visual review of Jones page 5 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,5,harris,8,,7,,Visual review of Jones page 5 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,5,harris,9,,81,,Visual review of Jones page 5 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,5,harris,10,,389,,Visual review of Jones page 5 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,5,harris,11,,397,,Visual review of Jones page 5 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
update,Jones,6,harris,1,312,149,,Visual review of Jones page 6 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,Jones|6|harris|1
add,Jones,6,harris,2,,312,,Visual review of Jones page 6 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,6,harris,3,,191,,Visual review of Jones page 6 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,6,harris,4,,31,,Visual review of Jones page 6 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,6,harris,5,,33,,Visual review of Jones page 6 shows the harris precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,trump,1,,347,,Visual review of Jones page 3 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,trump,2,,417,,Visual review of Jones page 3 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,trump,3,,307,,Visual review of Jones page 3 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,trump,4,,1264,,Visual review of Jones page 3 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,trump,5,,150,,Visual review of Jones page 3 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,trump,6,,24,,Visual review of Jones page 3 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,trump,7,,166,,Visual review of Jones page 3 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,trump,8,,364,,Visual review of Jones page 3 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,trump,9,,865,,Visual review of Jones page 3 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,trump,10,,195,,Visual review of Jones page 3 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,3,trump,11,,750,,Visual review of Jones page 3 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,trump,1,,211,,Visual review of Jones page 4 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,trump,2,,542,,Visual review of Jones page 4 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,trump,3,,110,,Visual review of Jones page 4 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,trump,4,,314,,Visual review of Jones page 4 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,trump,5,,282,,Visual review of Jones page 4 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,trump,6,,358,,Visual review of Jones page 4 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,trump,7,,616,,Visual review of Jones page 4 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,trump,8,,774,,Visual review of Jones page 4 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,trump,9,,989,,Visual review of Jones page 4 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,trump,10,,1042,,Visual review of Jones page 4 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,4,trump,11,,25,,Visual review of Jones page 4 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,5,trump,1,,623,,Visual review of Jones page 5 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,5,trump,2,,328,,Visual review of Jones page 5 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,5,trump,3,,606,,Visual review of Jones page 5 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,5,trump,4,,487,,Visual review of Jones page 5 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
add,Jones,5,trump,5,,710,,Visual review of Jones page 5 shows the trump precinct value; added/corrected OCR cell from the source image.,codex,,,
