state,election_year,county,local_unit,pres_harris,pres_trump,pres_other,pres_total,comparison_dem,comparison_rep,comparison_other,dem_dropoff,rep_dropoff
NY,2024,Oneida County,New Hartford Ward 4 District 2,227,227,2,456,229,208,3,,
NY,2024,Oneida County,New Hartford Ward 4 District 3,247,254,2,503,262,219,6,,
NY,2024,Oneida County,New Hartford Ward 4 District 4,601,688,3,1292,626,632,4,,
NY,2024,Oneida County,Paris 1,226,465,1,692,248,415,0,,
NY,2024,Oneida County,Paris 2,246,545,1,792,276,474,5,,
NY,2024,Oneida County,Paris 3,289,661,0,950,318,608,1,,
NY,2024,Oneida County,Remsen 1,272,733,2,1007,298,662,5,,
NY,2024,Oneida County,Rome Ward 1 District 1,147,174,0,321,158,149,0,,
NY,2024,Oneida County,Rome Ward 1 District 2,135,205,0,340,149,178,2,,
NY,2024,Oneida County,Rome Ward 1 District 3,194,245,2,441,197,215,8,,
NY,2024,Oneida County,Rome Ward 1 District 4,198,296,1,495,216,251,4,,
NY,2024,Oneida County,Rome Ward 2 District 1,212,511,3,726,227,462,4,,
NY,2024,Oneida County,Rome Ward 2 District 2,35,62,0,97,34,56,1,,
NY,2024,Oneida County,Rome Ward 2 District 3,37,81,0,118,42,64,1,,
NY,2024,Oneida County,Rome Ward 2 District 4,63,132,1,196,64,119,1,,
NY,2024,Oneida County,Rome Ward 2 District 5,94,139,0,233,114,104,0,,
NY,2024,Oneida County,Rome Ward 3 District 1,43,84,1,128,46,65,1,,
NY,2024,Oneida County,Rome Ward 3 District 2,40,138,0,178,46,120,0,,
NY,2024,Oneida County,Rome Ward 3 District 3,227,448,1,676,246,379,3,,
NY,2024,Oneida County,Rome Ward 3 District 4,148,270,0,418,153,232,3,,
NY,2024,Oneida County,Rome Ward 3 District 5,20,32,0,52,22,20,1,,
NY,2024,Oneida County,Rome Ward 4 District 1,108,100,3,211,109,75,5,,
NY,2024,Oneida County,Rome Ward 4 District 2,217,259,2,478,229,226,1,,
NY,2024,Oneida County,Rome Ward 4 District 3,132,212,0,344,138,177,1,,
NY,2024,Oneida County,Rome Ward 4 District 4,180,288,0,468,188,256,0,,
NY,2024,Oneida County,Rome Ward 5 District 1,150,154,0,304,157,137,2,,
NY,2024,Oneida County,Rome Ward 5 District 2,177,219,0,396,177,192,4,,
NY,2024,Oneida County,Rome Ward 5 District 3,222,287,2,511,236,259,2,,
NY,2024,Oneida County,Rome Ward 5 District 4,358,480,0,838,384,427,2,,
NY,2024,Oneida County,Rome Ward 6 District 1,128,237,0,365,137,211,0,,
NY,2024,Oneida County,Rome Ward 6 District 2,212,294,1,507,226,260,0,,
NY,2024,Oneida County,Rome Ward 6 District 3,297,431,3,731,312,387,2,,
NY,2024,Oneida County,Rome Ward 6 District 4,325,554,1,880,346,497,4,,
NY,2024,Oneida County,Rome Ward 7 District 1,98,204,0,302,112,176,1,,
NY,2024,Oneida County,Rome Ward 7 District 2,220,282,1,503,225,244,4,,
NY,2024,Oneida County,Rome Ward 7 District 3,238,274,1,513,242,233,3,,
NY,2024,Oneida County,Rome Ward 7 District 4,183,227,0,410,200,189,0,,
NY,2024,Oneida County,Rome Ward 7 District 5,225,231,2,458,238,203,2,,
NY,2024,Oneida County,Sangerfield 1,269,327,0,596,284,301,2,,
NY,2024,Oneida County,Sangerfield 2,150,344,0,494,164,308,2,,
NY,2024,Oneida County,Steuben 1,141,488,1,630,165,453,3,,
NY,2024,Oneida County,Trenton 1,213,422,1,636,225,379,0,,
NY,2024,Oneida County,Trenton 2,250,496,1,747,276,455,3,,
NY,2024,Oneida County,Trenton 3,253,432,5,690,270,395,1,,
NY,2024,Oneida County,Trenton 4,116,310,1,427,128,290,1,,
NY,2024,Oneida County,Utica Ward 1 District 1,68,59,0,127,71,42,0,,
NY,2024,Oneida County,Utica Ward 1 District 2,103,37,0,140,90,31,2,,
NY,2024,Oneida County,Utica Ward 1 District 3,118,56,1,175,113,45,2,,
NY,2024,Oneida County,Utica Ward 1 District 4,221,141,3,365,209,118,4,,
NY,2024,Oneida County,Utica Ward 1 District 5,113,103,1,217,112,81,0,,
NY,2024,Oneida County,Utica Ward 1 District 6,58,39,0,97,47,39,1,,
NY,2024,Oneida County,Utica Ward 1 District 7,200,130,1,331,194,98,5,,
NY,2024,Oneida County,Utica Ward 1 District 8,109,64,2,175,110,50,1,,
NY,2024,Oneida County,Utica Ward 2 District 1,185,192,0,377,192,157,4,,
NY,2024,Oneida County,Utica Ward 2 District 2,96,91,0,187,99,65,2,,
NY,2024,Oneida County,Utica Ward 2 District 3,208,184,1,393,219,147,1,,
NY,2024,Oneida County,Utica Ward 2 District 4,211,190,0,401,214,147,7,,
NY,2024,Oneida County,Utica Ward 2 District 5,130,136,1,267,135,117,2,,
NY,2024,Oneida County,Utica Ward 2 District 6,71,57,0,128,69,55,1,,
NY,2024,Oneida County,Utica Ward 2 District 7,135,65,0,200,133,61,2,,
NY,2024,Oneida County,Utica Ward 2 District 8,81,47,0,128,81,40,2,,
NY,2024,Oneida County,Utica Ward 3 District 1,250,209,1,460,275,167,7,,
NY,2024,Oneida County,Utica Ward 3 District 10,115,97,0,212,122,81,0,,
NY,2024,Oneida County,Utica Ward 3 District 2,214,200,2,416,229,173,1,,
NY,2024,Oneida County,Utica Ward 3 District 3,291,302,4,597,319,262,5,,
NY,2024,Oneida County,Utica Ward 3 District 4,324,246,0,570,323,223,7,,
NY,2024,Oneida County,Utica Ward 3 District 5,205,131,2,338,207,119,6,,
NY,2024,Oneida County,Utica Ward 3 District 6,326,235,1,562,322,222,4,,
NY,2024,Oneida County,Utica Ward 3 District 7,202,125,1,328,206,99,3,,
NY,2024,Oneida County,Utica Ward 3 District 8,180,114,0,294,188,101,0,,
NY,2024,Oneida County,Utica Ward 3 District 9,255,170,0,425,263,149,1,,
NY,2024,Oneida County,Utica Ward 4 District 1,158,133,1,292,165,106,2,,
NY,2024,Oneida County,Utica Ward 4 District 2,141,142,2,285,147,120,1,,
NY,2024,Oneida County,Utica Ward 4 District 3,186,241,0,427,189,200,4,,
NY,2024,Oneida County,Utica Ward 4 District 4,103,124,3,230,105,99,1,,
NY,2024,Oneida County,Utica Ward 4 District 5,146,205,1,352,160,174,4,,
NY,2024,Oneida County,Utica Ward 4 District 6,212,222,3,437,233,164,1,,
NY,2024,Oneida County,Utica Ward 4 District 7,161,150,0,311,160,114,1,,
NY,2024,Oneida County,Utica Ward 4 District 8,168,152,2,322,176,126,0,,
NY,2024,Oneida County,Utica Ward 4 District 9,189,319,0,508,213,272,2,,
NY,2024,Oneida County,Utica Ward 5 District 1,186,79,2,267,180,67,5,,
NY,2024,Oneida County,Utica Ward 5 District 2,279,132,1,412,275,101,4,,
NY,2024,Oneida County,Utica Ward 5 District 3,120,68,1,189,121,58,0,,
NY,2024,Oneida County,Utica Ward 5 District 4,213,84,2,299,205,71,3,,
NY,2024,Oneida County,Utica Ward 5 District 5,259,167,0,426,263,142,2,,
NY,2024,Oneida County,Utica Ward 5 District 6,217,113,2,332,217,79,2,,
NY,2024,Oneida County,Utica Ward 5 District 7,68,46,0,114,71,34,1,,
NY,2024,Oneida County,Utica Ward 6 District 1,171,239,1,411,183,211,2,,
NY,2024,Oneida County,Utica Ward 6 District 2,364,434,2,800,387,383,5,,
NY,2024,Oneida County,Utica Ward 6 District 3,174,281,1,456,196,240,1,,
NY,2024,Oneida County,Utica Ward 6 District 4,176,230,2,408,188,193,1,,
NY,2024,Oneida County,Utica Ward 6 District 5,216,344,1,561,244,293,3,,
NY,2024,Oneida County,Utica Ward 6 District 6,267,420,2,689,296,360,2,,
NY,2024,Oneida County,Utica Ward 6 District 7,229,247,2,478,232,222,3,,
NY,2024,Oneida County,Utica Ward 6 District 8,354,293,2,649,366,261,5,,
NY,2024,Oneida County,Utica Ward 6 District 9,103,122,1,226,107,101,2,,
NY,2024,Oneida County,Vernon 1,173,512,1,686,195,466,3,,
NY,2024,Oneida County,Vernon 2,292,624,0,916,334,556,5,,
NY,2024,Oneida County,Vernon 3,377,580,3,960,407,524,7,,
NY,2024,Oneida County,Vernon 4,484,619,4,1107,499,563,2,,
NY,2024,Oneida County,Vernon 5,303,441,4,748,305,411,6,,
NY,2024,Oneida County,Verona 1,232,588,0,820,260,518,8,,
NY,2024,Oneida County,Verona 2,115,395,1,511,147,345,2,,
NY,2024,Oneida County,Verona 3,151,378,1,530,153,349,6,,
NY,2024,Oneida County,Verona 4,78,278,0,356,78,265,1,,
NY,2024,Oneida County,"Verona 5, 10, 11",136,244,1,381,143,231,2,,
NY,2024,Oneida County,Verona 6,95,186,0,281,100,175,1,,
NY,2024,Oneida County,Verona 7,45,111,0,156,42,104,1,,
NY,2024,Oneida County,"Verona 8, 9",16,44,0,60,16,43,0,,
NY,2024,Oneida County,Vienna 1,239,528,1,768,259,469,3,,
NY,2024,Oneida County,Vienna 2,161,403,1,565,167,373,1,,
NY,2024,Oneida County,Vienna 3,210,553,3,766,222,496,4,,
NY,2024,Oneida County,Vienna 4,136,344,0,480,149,307,0,,
NY,2024,Oneida County,Western 1,48,247,1,296,57,217,1,,
NY,2024,Oneida County,Western 2,116,280,0,396,117,265,1,,
NY,2024,Oneida County,Western 3,94,273,0,367,106,244,2,,
NY,2024,Oneida County,Westmoreland 1,188,359,2,549,199,330,4,,
NY,2024,Oneida County,Westmoreland 2,345,888,1,1234,381,799,3,,
NY,2024,Oneida County,Westmoreland 3,223,640,3,866,253,586,2,,
NY,2024,Oneida County,Westmoreland 4,218,571,1,790,248,508,1,,
NY,2024,Oneida County,Whitestown 1,106,160,0,266,118,140,1,,
NY,2024,Oneida County,Whitestown 10,164,193,0,357,170,166,2,,
NY,2024,Oneida County,Whitestown 11,139,293,1,433,168,247,2,,
NY,2024,Oneida County,Whitestown 12,276,306,1,583,290,279,4,,
NY,2024,Oneida County,Whitestown 13,116,202,0,318,127,178,1,,
NY,2024,Oneida County,Whitestown 14,325,560,1,886,337,509,0,,
NY,2024,Oneida County,Whitestown 15,349,665,0,1014,375,601,3,,
NY,2024,Oneida County,Whitestown 16,416,718,0,1134,449,665,1,,
NY,2024,Oneida County,Whitestown 2,105,157,2,264,123,131,3,,
NY,2024,Oneida County,Whitestown 3,250,357,1,608,269,308,1,,
NY,2024,Oneida County,Whitestown 4,181,270,0,451,191,235,4,,
NY,2024,Oneida County,Whitestown 5,157,264,0,421,174,229,3,,
NY,2024,Oneida County,Whitestown 6,275,381,0,656,303,335,3,,
NY,2024,Oneida County,Whitestown 7,169,271,1,441,190,231,0,,
NY,2024,Oneida County,Whitestown 8,215,393,0,608,236,352,3,,
NY,2024,Oneida County,Whitestown 9,239,469,2,710,276,403,3,,
NY,2024,Onondaga County,CAMILLUS,8317,6920,64,15516,8425,6576,64,,
NY,2024,Onondaga County,CICERO,8272,9308,65,17869,8558,8654,120,,
NY,2024,Onondaga County,CITY OF SYRACUSE,33894,10532,388,45403,33671,9376,367,,
NY,2024,Onondaga County,CLAY,17310,14783,162,32628,17737,13817,137,,
NY,2024,Onondaga County,DEWITT,8580,4704,84,13609,8638,4540,68,,
NY,2024,Onondaga County,ELBRIDGE,1189,1789,5,3021,1227,1686,10,,
NY,2024,Onondaga County,FABIUS,463,696,7,1186,462,677,6,,
NY,2024,Onondaga County,GEDDES,5094,4119,42,9406,5282,3783,50,,
NY,2024,Onondaga County,LAFAYETTE,1321,1637,20,3037,1373,1574,16,,
NY,2024,Onondaga County,LYSANDER,7286,6863,45,14412,7308,6651,58,,
NY,2024,Onondaga County,MANLIUS,12512,7436,135,20463,12563,7339,121,,
NY,2024,Onondaga County,MARCELLUS,2038,1863,15,3979,2066,1789,11,,
NY,2024,Onondaga County,ONONDAGA,7036,5822,115,13205,7178,5592,88,,
NY,2024,Onondaga County,OTISCO,574,893,3,1484,600,829,3,,
NY,2024,Onondaga County,POMPEY,2264,2139,33,4523,2316,2068,24,,
NY,2024,Onondaga County,SALINA,9231,7178,80,16698,9505,6594,88,,
NY,2024,Onondaga County,SKANEATELES,2692,2066,15,4864,2662,2068,13,,
NY,2024,Onondaga County,SPAFFORD,557,522,0,1090,554,510,3,,
NY,2024,Onondaga County,TULLY,860,801,6,1694,862,791,5,,
NY,2024,Onondaga County,VAN BUREN,3665,3845,26,7620,3720,3633,30,,
NY,2024,Otsego County,Burlington 1,151,459,620,1230,157,427,5434,,
NY,2024,Otsego County,Butternuts 1,130,214,353,697,130,200,3086,,
NY,2024,Otsego County,Butternuts 2,245,350,616,1211,250,319,5385,,
NY,2024,Otsego County,Cherry Valley 1,341,359,716,1416,349,328,6943,,
NY,2024,Otsego County,Decatur 1,67,139,219,425,79,105,2267,,
NY,2024,Otsego County,Edmeston 1,277,574,866,1717,279,526,7576,,
NY,2024,Otsego County,Exeter 1,127,315,452,894,142,277,4864,,
NY,2024,Otsego County,Hartwick 1,324,420,770,1514,350,379,9132,,
NY,2024,Otsego County,Hartwick 2,165,193,369,727,160,188,4378,,
NY,2024,Otsego County,Laurens 1,224,291,532,1047,235,274,5506,,
NY,2024,Otsego County,Laurens 2,255,420,682,1357,268,380,7141,,
NY,2024,Otsego County,Maryland 1,126,265,399,790,132,240,4267,,
NY,2024,Otsego County,Maryland 2,169,414,592,1175,193,360,6382,,
NY,2024,Otsego County,Middlefield 1,345,144,508,997,343,137,4388,,
NY,2024,Otsego County,Middlefield 2,307,358,695,1360,312,329,6014,,
NY,2024,Otsego County,Milford 1,263,313,579,1155,274,276,5096,,
NY,2024,Otsego County,Milford 2,428,495,947,1870,425,455,8317,,
NY,2024,Otsego County,Morris 1,346,511,884,1741,370,464,8638,,
NY,2024,Otsego County,New Lisbon 1,230,404,649,1283,238,369,5661,,
NY,2024,Otsego County,Oneonta 1,411,365,801,1577,427,332,6962,,
NY,2024,Otsego County,Oneonta 2,447,331,799,1577,454,308,6978,,
NY,2024,Otsego County,Oneonta 3,319,232,568,1119,320,221,4963,,
NY,2024,Otsego County,Oneonta 4,233,223,465,921,235,210,4083,,
NY,2024,Otsego County,Otego 1,224,476,713,1413,241,431,6240,,
NY,2024,Otsego County,Otego 2,310,470,786,1566,317,435,6952,,
NY,2024,Otsego County,Otsego 1,735,228,1012,1975,712,226,8668,,
NY,2024,Otsego County,Otsego 2,278,182,486,946,275,179,4169,,
NY,2024,Otsego County,Otsego 3,412,378,817,1607,420,356,7114,,
NY,2024,Otsego County,Pittsfield 1,158,355,527,1040,170,320,4588,,
NY,2024,Otsego County,Pittsfield 2,15,65,80,160,20,56,708,,
NY,2024,Otsego County,Plainfield 1,100,353,463,916,109,323,4982,,
NY,2024,Otsego County,Richfield 1,194,327,539,1060,203,297,5590,,
NY,2024,Otsego County,Richfield 2,177,431,628,1236,186,383,6506,,
NY,2024,Otsego County,Roseboom 1,180,227,418,825,187,211,3671,,
NY,2024,Otsego County,Springfield 1,249,415,674,1338,261,382,5916,,
NY,2024,Otsego County,Unadilla 1,175,386,572,1133,181,350,5949,,
NY,2024,Otsego County,Unadilla 2,310,557,883,1750,326,500,9203,,
NY,2024,Otsego County,Unadilla 3,282,230,528,1040,284,218,5451,,
NY,2024,Otsego County,Ward 1,519,259,804,1582,519,245,8555,,
NY,2024,Otsego County,Ward 2,414,121,548,1083,415,112,4791,,
NY,2024,Otsego County,Ward 3,273,69,368,710,272,64,3086,,
NY,2024,Otsego County,Ward 4,266,101,380,747,266,90,3326,,
NY,2024,Otsego County,Ward 5,368,205,592,1165,362,183,5105,,
NY,2024,Otsego County,Ward 6,360,269,642,1271,357,245,5615,,
NY,2024,Otsego County,Ward 7,272,122,409,803,262,113,3529,,
NY,2024,Otsego County,Ward 8,325,154,491,970,323,132,5085,,
NY,2024,Otsego County,Westford 1,145,310,470,925,160,285,5756,,
NY,2024,Otsego County,Worcester 1,138,299,457,894,152,281,3960,,
NY,2024,Otsego County,Worcester 2,75,231,310,616,83,206,2712,,
NY,2024,Otsego County,Worcester 3,147,247,410,804,160,229,3565,,
NY,2024,Queens County,AD 23 ED 001,295,1011,13,1319,0,0,0,-5.76,2.47
NY,2024,Queens County,AD 23 ED 002,289,957,12,1258,0,0,0,-14.88,7.31
NY,2024,Queens County,AD 23 ED 003,99,330,3,432,0,0,0,-13.13,7.88
NY,2024,Queens County,AD 23 ED 004,391,871,12,1274,0,0,0,-4.86,4.59
NY,2024,Queens County,AD 23 ED 005,336,936,11,1283,0,0,0,-9.82,4.27
NY,2024,Queens County,AD 23 ED 006,371,858,14,1243,0,0,0,-6.74,4.08
NY,2024,Queens County,AD 23 ED 007,441,889,19,1349,0,0,0,-8.84,6.07
NY,2024,Queens County,AD 23 ED 008,443,593,19,1055,0,0,0,-7.67,8.94
NY,2024,Queens County,AD 23 ED 009,385,335,9,729,0,0,0,-3.12,14.93
NY,2024,Queens County,AD 23 ED 010,465,762,10,1237,0,0,0,-10.11,10.5
NY,2024,Queens County,AD 23 ED 011,653,282,8,943,0,0,0,-0.15,15.25
NY,2024,Queens County,AD 23 ED 012,199,94,8,301,0,0,0,-5.53,10.64
NY,2024,Queens County,AD 23 ED 013,535,265,16,816,0,0,0,-1.5,7.17
NY,2024,Queens County,AD 23 ED 014,319,388,5,712,0,0,0,-2.51,9.54
NY,2024,Queens County,AD 23 ED 015,421,437,7,865,0,0,0,-4.75,12.59
NY,2024,Queens County,AD 23 ED 016,272,229,4,505,0,0,0,-2.57,12.23
NY,2024,Queens County,AD 23 ED 017,186,489,6,681,0,0,0,-16.13,11.45
NY,2024,Queens County,AD 23 ED 018,594,228,19,841,0,0,0,0,2.63
NY,2024,Queens County,AD 23 ED 019,125,18,0,143,0,0,0,5.6,5.56
NY,2024,Queens County,AD 23 ED 020,841,147,5,993,0,0,0,0.36,18.37
NY,2024,Queens County,AD 23 ED 021,608,215,9,832,0,0,0,1.15,12.56
NY,2024,Queens County,AD 23 ED 022,294,37,0,331,0,0,0,2.04,32.43
NY,2024,Queens County,AD 23 ED 023,204,217,0,421,0,0,0,10.29,6.91
NY,2024,Queens County,AD 23 ED 024,372,75,2,449,0,0,0,6.45,18.67
NY,2024,Queens County,AD 23 ED 025,487,354,2,843,0,0,0,0.62,13.56
NY,2024,Queens County,AD 23 ED 026,281,202,5,488,0,0,0,-1.42,13.37
NY,2024,Queens County,AD 23 ED 027,169,998,8,1175,0,0,0,-34.91,11.42
NY,2024,Queens County,AD 23 ED 028,501,260,7,768,0,0,0,3.39,16.15
NY,2024,Queens County,AD 23 ED 029,172,636,2,810,0,0,0,-22.67,13.05
NY,2024,Queens County,AD 23 ED 030,223,617,6,846,0,0,0,-17.94,14.75
NY,2024,Queens County,AD 23 ED 031,501,389,6,896,0,0,0,-2,6.43
NY,2024,Queens County,AD 23 ED 032,529,555,10,1094,0,0,0,-3.02,8.83
NY,2024,Queens County,AD 23 ED 033,233,1001,11,1245,0,0,0,-9.44,5.09
NY,2024,Queens County,AD 23 ED 034,256,808,10,1074,0,0,0,-9.77,4.33
NY,2024,Queens County,AD 23 ED 035,177,847,10,1034,0,0,0,-14.12,5.67
NY,2024,Queens County,AD 23 ED 036,217,870,17,1104,0,0,0,-12.9,5.17
NY,2024,Queens County,AD 23 ED 037,362,745,9,1116,0,0,0,-8.84,8.32
NY,2024,Queens County,AD 23 ED 038,266,682,5,953,0,0,0,-6.02,6.01
NY,2024,Queens County,AD 23 ED 039,60,29,0,89,0,0,0,-1.67,6.9
NY,2024,Queens County,AD 23 ED 040,331,276,7,614,0,0,0,-1.81,12.32
NY,2024,Queens County,AD 23 ED 041,329,391,9,729,0,0,0,-7.9,9.21
NY,2024,Queens County,AD 23 ED 042,274,299,11,584,0,0,0,-4.74,9.7
NY,2024,Queens County,AD 23 ED 043,8,3,0,11,0,0,0,0,0
NY,2024,Queens County,AD 23 ED 044,564,640,8,1212,0,0,0,-7.09,10.31
NY,2024,Queens County,AD 23 ED 045,346,426,7,779,0,0,0,-11.56,13.15
NY,2024,Queens County,AD 23 ED 046,523,482,43,1048,0,0,0,-5.93,9.96
NY,2024,Queens County,AD 23 ED 047,364,418,8,790,0,0,0,-5.22,11
NY,2024,Queens County,AD 23 ED 048,377,459,9,845,0,0,0,-4.77,11.11
NY,2024,Queens County,AD 23 ED 049,494,504,9,1007,0,0,0,-5.67,10.91
NY,2024,Queens County,AD 23 ED 050,181,174,19,374,0,0,0,-13.26,16.09
NY,2024,Queens County,AD 23 ED 051,370,274,11,655,0,0,0,-4.86,11.31
NY,2024,Queens County,AD 23 ED 052,225,167,10,402,0,0,0,-0.44,4.79
NY,2024,Queens County,AD 23 ED 053,423,293,94,810,0,0,0,-13.24,16.38
NY,2024,Queens County,AD 23 ED 054,398,291,42,731,0,0,0,-14.32,15.12
NY,2024,Queens County,AD 23 ED 055,150,142,10,302,0,0,0,-4.67,11.97
NY,2024,Queens County,AD 23 ED 056,161,156,6,323,0,0,0,-6.21,10.9
NY,2024,Queens County,AD 23 ED 057,228,230,9,467,0,0,0,-7.02,12.61
NY,2024,Queens County,AD 23 ED 058,132,403,4,539,0,0,0,-22.73,11.66
NY,2024,Queens County,AD 23 ED 059,102,397,3,502,0,0,0,-2.94,5.79
NY,2024,Queens County,AD 23 ED 060,296,394,9,699,0,0,0,-3.72,7.61
NY,2024,Queens County,AD 23 ED 061,10,6,1,17,0,0,0,-20,16.67
NY,2024,Queens County,AD 23 ED 062,443,384,12,839,0,0,0,-2.03,10.42
NY,2024,Queens County,AD 23 ED 063,257,185,6,448,0,0,0,-1.95,12.97
NY,2024,Queens County,AD 23 ED 064,136,90,3,229,0,0,0,-4.41,10
NY,2024,Queens County,AD 24 ED 001,164,114,8,286,0,0,0,-4.27,12.28
NY,2024,Queens County,AD 24 ED 002,224,110,6,340,0,0,0,-4.46,11.82
NY,2024,Queens County,AD 24 ED 003,422,303,25,750,0,0,0,-6.4,9.9
NY,2024,Queens County,AD 24 ED 004,394,229,6,629,0,0,0,-2.79,7.86
NY,2024,Queens County,AD 24 ED 005,412,224,8,644,0,0,0,-0.49,14.73
NY,2024,Queens County,AD 24 ED 006,459,405,12,876,0,0,0,-1.74,18.02
NY,2024,Queens County,AD 24 ED 007,356,246,13,615,0,0,0,-3.93,18.29
NY,2024,Queens County,AD 24 ED 008,477,344,13,834,0,0,0,-5.24,11.05
NY,2024,Queens County,AD 24 ED 009,586,322,11,919,0,0,0,-1.19,11.18
NY,2024,Queens County,AD 24 ED 010,535,202,7,744,0,0,0,-4.49,15.84
NY,2024,Queens County,AD 24 ED 011,350,188,7,545,0,0,0,-2,18.62
NY,2024,Queens County,AD 24 ED 012,266,180,5,451,0,0,0,-3.76,10.56
NY,2024,Queens County,AD 24 ED 013,454,281,15,750,0,0,0,-3.96,17.44
NY,2024,Queens County,AD 24 ED 014,415,347,10,772,0,0,0,-4.1,16.14
NY,2024,Queens County,AD 24 ED 015,351,300,9,660,0,0,0,-5.13,11.67
NY,2024,Queens County,AD 24 ED 017,77,28,13,118,0,0,0,-6.49,7.14
NY,2024,Queens County,AD 24 ED 018,263,211,5,479,0,0,0,-7.22,12.8
NY,2024,Queens County,AD 24 ED 019,401,273,10,684,0,0,0,2.49,15.02
NY,2024,Queens County,AD 24 ED 020,161,73,2,236,0,0,0,-1.24,6.85
NY,2024,Queens County,AD 24 ED 021,275,254,11,540,0,0,0,-1.82,14.57
NY,2024,Queens County,AD 24 ED 022,42,61,3,106,0,0,0,2.38,9.84
NY,2024,Queens County,AD 24 ED 023,325,195,5,525,0,0,0,-2.15,9.23
NY,2024,Queens County,AD 24 ED 024,225,251,12,488,0,0,0,-5.78,13.15
NY,2024,Queens County,AD 24 ED 025,133,114,2,249,0,0,0,-6.02,11.4
NY,2024,Queens County,AD 24 ED 026,259,182,10,451,0,0,0,-6.56,14.29
NY,2024,Queens County,AD 24 ED 027,185,104,50,339,0,0,0,-17.84,7.69
NY,2024,Queens County,AD 24 ED 028,250,150,18,418,0,0,0,-5.2,10.67
NY,2024,Queens County,AD 24 ED 029,429,282,14,725,0,0,0,-8.62,20.21
NY,2024,Queens County,AD 24 ED 030,311,241,25,577,0,0,0,-3.22,9.54
NY,2024,Queens County,AD 24 ED 031,412,357,31,800,0,0,0,-7.52,12.61
NY,2024,Queens County,AD 24 ED 032,411,271,13,695,0,0,0,-7.79,15.87
NY,2024,Queens County,AD 24 ED 033,14,21,0,35,0,0,0,0,4.76
NY,2024,Queens County,AD 24 ED 034,112,84,17,213,0,0,0,-12.5,10.71
NY,2024,Queens County,AD 24 ED 035,178,121,17,316,0,0,0,-5.62,17.36
NY,2024,Queens County,AD 24 ED 036,511,269,15,795,0,0,0,-5.48,19.33
NY,2024,Queens County,AD 24 ED 037,252,176,13,441,0,0,0,-10.71,21.02
NY,2024,Queens County,AD 24 ED 038,622,277,50,949,0,0,0,-5.14,13
NY,2024,Queens County,AD 24 ED 039,442,280,9,731,0,0,0,-3.62,15.71
NY,2024,Queens County,AD 24 ED 040,299,174,10,483,0,0,0,-4.68,8.05
NY,2024,Queens County,AD 24 ED 041,219,199,38,456,0,0,0,-12.79,5.03
NY,2024,Queens County,AD 24 ED 042,318,138,28,484,0,0,0,-6.6,10.14
NY,2024,Queens County,AD 24 ED 043,415,314,69,798,0,0,0,-11.81,10.19
NY,2024,Queens County,AD 24 ED 044,216,126,74,416,0,0,0,-24.07,7.14
NY,2024,Queens County,AD 24 ED 045,102,60,4,166,0,0,0,-3.92,13.33
NY,2024,Queens County,AD 24 ED 046,734,317,44,1095,0,0,0,-3.13,10.41
NY,2024,Queens County,AD 24 ED 047,569,285,46,900,0,0,0,-10.9,10.53
NY,2024,Queens County,AD 24 ED 048,201,123,13,337,0,0,0,-13.93,14.63
NY,2024,Queens County,AD 24 ED 049,294,919,13,1226,0,0,0,-21.77,11.21
NY,2024,Queens County,AD 24 ED 050,103,260,4,367,0,0,0,-14.56,8.08
NY,2024,Queens County,AD 24 ED 051,589,392,14,995,0,0,0,-6.79,13.78
